day	section	student_id	absent
2020-03-24	4881560	5116400954	FALSE
2019-12-25	4158803	9492031613	FALSE
2020-02-01	836427	2585311245	FALSE
2019-09-06	4730308	3583485653	FALSE
2020-03-23	6843571	6471442794	FALSE
2020-05-15	6217572	5538356726	FALSE
2020-05-02	9395808	3900777500	FALSE
2019-08-27	1589391	8630389155	FALSE
2020-04-23	3823544	1287460175	FALSE
2020-01-14	3658135	2390860938	FALSE
2019-09-15	2070649	5057493481	FALSE
2019-11-13	8520581	5165553308	FALSE
2020-01-14	564420	2621074059	FALSE
2019-09-07	6342454	7277274926	FALSE
2020-02-10	3499465	4238011077	FALSE
2020-04-11	4670381	0457133374	FALSE
2019-09-22	7941579	3093305128	FALSE
2020-04-30	2748562	0275578964	FALSE
2020-02-09	4840106	5208359409	FALSE
2019-12-12	5311381	4246648417	FALSE
2020-03-28	5208863	8937881173	FALSE
2020-02-26	2982541	8321787285	FALSE
2019-12-15	3405934	2602430494	FALSE
2019-12-27	8209930	6306300876	FALSE
2020-01-16	99601	3793939631	FALSE
2020-03-08	396936	7801769621	FALSE
2019-10-15	3379789	0074868845	FALSE
2020-05-19	5178259	6036327740	FALSE
2019-09-15	1801130	7060298648	FALSE
2019-10-29	7481599	8392871793	FALSE
2020-05-22	5422878	8870675194	FALSE
2020-03-29	8959719	3882578920	FALSE
2020-01-03	9351817	9984618864	FALSE
2020-02-28	9507896	6761316855	FALSE
2020-03-22	915828	2987550268	FALSE
2020-04-06	1669640	4580206356	FALSE
2019-10-12	9055610	8372567434	FALSE
2020-03-18	2156252	3694298878	FALSE
2019-09-22	2010624	4184124195	FALSE
2020-01-10	4203103	7579200462	FALSE
2020-06-04	468818	9204052306	FALSE
2020-03-31	3393438	9059151708	FALSE
2020-02-03	1769646	5647920148	TRUE
2019-11-17	2949553	5024081403	FALSE
2019-11-26	8391518	9010584535	FALSE
2020-01-22	1242614	6333657274	FALSE
2020-04-16	6791630	7861355995	FALSE
2019-11-08	1761108	5509386838	FALSE
2020-05-22	6456734	6739558281	FALSE
2019-12-01	1752594	5122726200	FALSE
2019-12-11	3581646	5880863482	FALSE
2020-02-20	5922873	3935137073	FALSE
2020-01-12	3815698	8764871916	FALSE
2020-04-15	230788	5157120485	FALSE
2019-11-26	5386716	5005235441	FALSE
2020-03-23	605958	1188192631	FALSE
2019-10-23	3066159	0361346089	FALSE
2020-03-30	2834873	6193411505	FALSE
2020-01-15	7110650	6681321077	FALSE
2020-04-28	6544065	1810238298	FALSE
2020-04-03	2018060	3420140979	FALSE
2020-01-04	3856987	6891815352	FALSE
2019-10-21	7608896	1887130390	FALSE
2019-09-02	2795360	9585847656	FALSE
2020-02-01	6003095	5989333268	FALSE
2020-05-31	3230594	4069255000	FALSE
2020-02-24	3642184	1012977086	FALSE
2020-03-26	5387949	2950650441	FALSE
2020-06-01	7049640	9562804575	FALSE
2020-02-28	6073154	9627372609	FALSE
2020-04-24	6972631	4414314797	FALSE
2020-01-03	4504320	7568731996	FALSE
2019-11-07	1422203	4272741163	FALSE
2020-04-25	989828	6438084115	FALSE
2020-04-24	423641	1933076681	FALSE
2020-01-01	7185177	1965725058	FALSE
2019-08-29	1416284	8910581337	FALSE
2020-02-03	1778681	6889314910	FALSE
2020-02-05	8893149	8718275479	FALSE
2019-08-29	289436	8136270841	FALSE
2019-10-11	3290932	8681405396	FALSE
2019-09-23	2837584	6601597131	FALSE
2020-02-11	1958793	2977243765	FALSE
2020-04-04	5121045	0242770849	FALSE
2019-10-04	328419	8996729203	FALSE
2020-04-24	7274003	7056025128	FALSE
2019-09-17	8076519	1950328894	FALSE
2019-12-19	6632599	5987804345	FALSE
2019-12-15	5426957	4145878397	FALSE
2019-10-13	6910938	5858724328	FALSE
2020-05-05	9444252	6440432074	FALSE
2020-04-25	5742851	9779807558	FALSE
2020-05-25	3319296	3090259736	FALSE
2020-01-12	8736645	2209424982	FALSE
2019-11-15	3259947	6126786719	FALSE
2019-12-01	6721843	2023857167	FALSE
2020-04-25	9413619	1786600705	FALSE
2020-03-14	388342	3413626739	FALSE
2019-10-28	1487108	1109423891	FALSE
2020-02-20	5025563	8335651110	FALSE
2020-04-05	7335279	3404404504	FALSE
2019-11-17	6798902	2911716625	FALSE
2019-08-29	5641577	0380740002	FALSE
2020-02-29	4444261	2652160836	FALSE
2020-03-09	381772	2561862321	TRUE
2019-10-04	3282885	7641480736	FALSE
2020-05-30	5466385	2974344059	FALSE
2020-02-12	2450707	8916096540	FALSE
2019-11-06	2077289	6164564618	FALSE
2019-10-23	9773321	3186014140	FALSE
2020-05-21	7637371	7668753556	FALSE
2020-01-11	7809845	2564367090	FALSE
2019-10-20	6833395	3111029338	FALSE
2020-03-07	7613856	2127847780	FALSE
2020-02-25	389071	9640410958	FALSE
2020-03-26	9980654	1194523232	FALSE
2020-06-01	1232061	7192125237	FALSE
2020-01-13	6876950	5548187704	FALSE
2019-11-13	2039065	8653542367	FALSE
2019-12-14	8955004	8715099480	FALSE
2020-04-15	5989357	5111334541	FALSE
2020-05-02	8245325	7598534841	FALSE
2020-03-27	390758	1269531641	FALSE
2020-05-01	485549	4628167300	FALSE
2019-12-29	5307843	2980516552	FALSE
2020-01-05	7852806	5086650890	FALSE
2019-08-27	8626059	9088632768	FALSE
2019-10-11	7328111	7751892062	FALSE
2019-12-07	5317112	1366465070	FALSE
2020-05-31	474387	2043864334	FALSE
2019-11-04	2017538	3500271151	FALSE
2019-09-08	8492712	3188063776	FALSE
2020-05-21	651702	7924682378	FALSE
2020-04-29	4757528	1796393266	FALSE
2019-09-21	8618344	1969855224	FALSE
2020-03-13	3991977	5739672517	FALSE
2020-04-02	8021928	5709767377	FALSE
2019-12-16	1286878	0754367121	FALSE
2019-10-02	904315	1780927239	FALSE
2020-01-22	9478849	6653917651	FALSE
2019-12-29	4229420	9881634920	FALSE
2020-05-08	4341462	0109945561	FALSE
2020-03-31	678545	1506931804	FALSE
2019-11-22	5403057	4341520662	FALSE
2020-04-05	8498066	6625224690	FALSE
2020-02-25	4852835	0013675241	FALSE
2019-09-22	9557592	5216764195	FALSE
2020-03-27	5248524	9448904377	FALSE
2019-08-29	9608694	3379776999	FALSE
2020-01-11	5396648	6377098977	FALSE
2019-09-17	7194902	1829905674	TRUE
2020-03-25	1925391	5463756793	FALSE
2020-03-19	5535880	8842430575	FALSE
2019-10-15	2732589	5839771537	FALSE
2019-09-22	7369546	7170367640	FALSE
2020-04-24	4722422	8187921274	FALSE
2020-04-24	8532216	4693269383	FALSE
2019-12-15	899535	2621423889	FALSE
2019-11-22	5043027	5854736107	FALSE
2019-11-21	2125989	6979860623	FALSE
2019-10-28	4364716	3764737218	FALSE
2019-11-06	4886505	2905957505	FALSE
2019-09-18	6794082	9351532496	FALSE
2019-10-25	3682064	1797931402	FALSE
2020-05-06	2126518	9161286656	FALSE
2020-03-25	8568217	0217092039	FALSE
2020-04-09	9126917	2970341781	FALSE
2020-05-30	1505913	1274135550	FALSE
2019-10-29	8725232	2621172341	FALSE
2020-04-27	3087997	0203540156	FALSE
2020-01-20	4522228	7792263533	FALSE
2019-08-24	6077249	2622121474	FALSE
2020-05-10	9482035	2962907589	FALSE
2019-11-08	515717	3912584262	FALSE
2020-03-24	1392987	2503204913	FALSE
2020-03-11	6231010	6394043288	FALSE
2019-11-18	4347062	0888698392	FALSE
2019-09-25	1024042	3368959524	FALSE
2020-02-02	5452074	9165415278	FALSE
2019-12-31	401598	2221133120	FALSE
2020-04-11	8225462	6688110013	FALSE
2019-12-05	6136539	5328374533	FALSE
2020-05-24	4683446	0166777557	FALSE
2019-08-26	5654537	9616914149	FALSE
2020-05-17	3654049	2835052402	FALSE
2019-09-19	6714540	2981047479	FALSE
2020-04-06	727028	9712435486	FALSE
2019-10-26	1392878	6646955599	FALSE
2019-12-12	8644489	4528140014	FALSE
2020-04-28	7331541	5574359657	FALSE
2020-01-20	4524160	4050117420	FALSE
2019-08-28	2873692	7979206048	FALSE
2020-01-29	7921246	4969385358	FALSE
2019-12-29	1596282	2680583698	FALSE
2019-12-21	1572099	9713126060	FALSE
2019-11-26	5398912	0938442044	FALSE
2019-10-11	555982	6833121331	FALSE
2020-03-14	2921834	4575433570	FALSE
2019-12-11	4872174	0193185473	FALSE
2019-11-19	6957867	1595353376	FALSE
2020-05-21	3619614	1870702326	FALSE
2020-04-21	4174676	5496637583	FALSE
2019-11-08	859872	5395491219	FALSE
2019-12-21	6697727	7511743960	FALSE
2020-04-27	4938535	2508810820	FALSE
2020-02-27	5331701	9130657450	FALSE
2019-12-24	936537	0574216699	FALSE
2020-02-09	4310048	1663871114	FALSE
2019-09-05	5186714	3350571604	FALSE
2019-11-06	6389413	2579427342	FALSE
2019-11-23	6893265	1544572997	FALSE
2019-12-20	911135	6170928670	FALSE
2020-06-04	3276338	3447948071	FALSE
2020-04-28	5041793	1838645110	FALSE
2020-04-22	9113517	4412188248	FALSE
2020-04-13	7853135	9413927330	TRUE
2019-11-06	3993885	9830212354	FALSE
2020-04-10	2575939	5491794291	FALSE
2020-03-09	8826318	5050404060	FALSE
2020-01-11	1193517	7791629786	FALSE
2019-12-23	5399770	7153498198	FALSE
2020-06-02	3363991	0901034510	FALSE
2019-10-06	5097471	7509118895	FALSE
2019-08-26	5967996	9455340468	FALSE
2020-06-04	3147685	7799208297	FALSE
2020-03-19	5909904	6052744738	FALSE
2019-12-11	4427487	0664362839	FALSE
2019-09-08	9793016	3304015972	FALSE
2019-12-18	7147935	6679126298	FALSE
2020-03-05	7056333	1175342749	TRUE
2019-11-20	6156643	9780788833	FALSE
2020-05-20	4877613	7312496232	FALSE
2019-09-07	3877643	0711895890	FALSE
2019-12-07	9593563	5184239668	FALSE
2020-05-18	68418	8668252655	FALSE
2020-02-27	4666106	3441716219	FALSE
2020-02-27	4310434	8683924093	FALSE
2020-01-26	7501491	6493517748	FALSE
2020-05-12	621971	9668037355	FALSE
2020-05-09	3103712	1231418443	FALSE
2020-05-03	3316954	2625094774	FALSE
2020-03-28	7669563	0740900765	FALSE
2020-03-06	2200684	2533670229	FALSE
2020-05-02	2352950	9035926452	FALSE
2020-02-25	6942139	4115464102	FALSE
2020-05-13	9316320	1924189873	FALSE
2020-02-07	9639119	7885025161	FALSE
2020-04-23	4158469	0814944612	FALSE
2020-02-17	4380359	9393205182	FALSE
2020-02-27	555959	1341729839	FALSE
2019-10-29	2934373	3708220155	FALSE
2020-06-03	3607300	5098509190	FALSE
2020-01-07	4592699	4002038360	FALSE
2019-09-17	149258	6026524503	FALSE
2020-01-10	5822902	5581196638	FALSE
2020-02-28	6089583	4454639833	FALSE
2020-05-01	1223114	4767818252	FALSE
2020-02-28	6000813	7305313928	FALSE
2019-11-14	9251538	2187693728	FALSE
2019-09-04	6707271	1763973954	FALSE
2019-12-22	876107	7168516291	FALSE
2020-01-13	3367457	5771563692	FALSE
2020-04-11	6336003	1219366869	FALSE
2019-12-24	2791051	5542277189	FALSE
2020-04-16	6870673	8922745046	FALSE
2019-11-21	815817	9826435798	FALSE
2019-10-12	469668	7197045754	FALSE
2020-02-05	1434944	7383227788	FALSE
2020-05-20	4476418	9759044049	FALSE
2019-12-30	5962969	8689991102	FALSE
2019-10-04	7742664	0976679752	FALSE
2020-02-25	9505363	1983826732	FALSE
2019-11-24	1148753	5627735389	FALSE
2019-09-01	7891520	1995195112	FALSE
2019-10-16	4839471	5393654560	FALSE
2019-09-10	1236007	4007637113	FALSE
2020-02-18	7894120	4230308986	FALSE
2019-11-21	9604132	7077187160	FALSE
2019-12-07	4170917	5231145097	FALSE
2020-05-24	3584194	1219642355	FALSE
2020-02-12	5061062	3070188924	FALSE
2019-12-15	9769594	7026518563	FALSE
2019-10-13	2380784	2517969008	FALSE
2019-10-30	2388766	6722234909	FALSE
2019-08-28	7757474	0804556040	TRUE
2020-05-04	9954228	3619054830	FALSE
2019-11-24	3824301	3441339489	FALSE
2019-11-17	2492571	1785819601	FALSE
2020-05-09	256283	7423288189	FALSE
2019-12-26	9417	5697639652	FALSE
2020-03-04	725617	1642848740	FALSE
2019-12-19	3711184	8607012286	FALSE
2019-10-25	4609700	0037552511	FALSE
2020-01-19	5122511	5281622256	FALSE
2020-01-22	2052315	3083107141	FALSE
2019-12-14	2593849	0226962933	FALSE
2020-02-29	448931	8228268954	FALSE
2020-01-28	6331152	0439668884	FALSE
2020-03-26	2966662	7005784964	FALSE
2019-12-07	7732525	6943922602	FALSE
2020-05-07	6995332	0184649141	FALSE
2020-04-06	6171231	2780295817	FALSE
2020-04-26	8602938	3612502544	FALSE
2020-04-15	5090879	1877034058	FALSE
2020-04-04	5397673	3582454832	FALSE
2019-09-02	987417	1608382899	FALSE
2020-04-01	991326	9006013143	FALSE
2019-12-12	2667008	0662258252	FALSE
2020-06-01	4870256	5572368769	FALSE
2019-09-20	3422536	7567438629	FALSE
2019-12-13	1329000	1273729304	FALSE
2020-03-15	2379104	2742109302	FALSE
2020-05-18	5972015	5745736712	FALSE
2019-10-08	4816737	2941847163	FALSE
2019-12-25	7125835	3731061110	FALSE
2020-04-22	193668	9901439458	FALSE
2019-11-22	9531066	7310030052	FALSE
2020-02-11	5458777	0764172145	FALSE
2019-10-03	6941484	3657140819	TRUE
2020-02-20	8007657	9281764354	FALSE
2020-04-23	8477101	3523270057	FALSE
2019-10-09	2578845	3680252668	FALSE
2020-03-07	8891550	5916263916	FALSE
2019-09-16	4046739	7475732431	FALSE
2020-05-08	6276857	6160014177	FALSE
2019-11-05	5827379	0595060907	FALSE
2019-09-24	2791554	3743915870	FALSE
2019-08-30	4281774	0456575050	FALSE
2020-01-06	1076500	3914585514	FALSE
2020-05-10	7678055	1292097285	FALSE
2019-09-15	1569391	3494895381	FALSE
